ad_id,text,label
1214,Looking for barista. paid vacation. career growth opportunities.,0
1215,Urgent hiring for restaurant work. passport held for processing. cannot leave job site.,1
1216,Data entry clerk position open. flexible schedule. career growth opportunities.,0
1217,Data entry clerk position open. career growth opportunities. part-time or full-time.,0
1218,Hiring warehouse worker. part-time or full-time. employee discount.,0
1219,Warehouse worker position open. paid vacation. legal contract.,0
1220,Office assistant position open. employee discount. part-time or full-time.,0
1221,Hiring warehouse worker. hourly wage. overtime available.,0
1222,Delivery driver position open. overtime available. flexible schedule.,0
1223,Cleaning service position open. paid vacation. benefits included.,0
1224,Farm work needed immediately. must follow strict rules. available at all times.,1
1225,Looking for retail associate. career growth opportunities. training provided.,0
1226,Hiring hotel staff. paid vacation. health insurance.,0
1227,Looking for office assistant. legal contract. part-time or full-time.,0
1228,Data entry clerk position open. career growth opportunities. overtime available.,0
1229,Construction worker position open. training provided. paid vacation.,0
1230,Urgent hiring for private entertainment. no documents needed. strict supervision required.,1
1231,Looking for hotel staff. paid vacation. health insurance.,0
1232,Urgent hiring for private entertainment. strict supervision required. no outside contact.,1
1233,Data entry clerk position open. career growth opportunities. overtime available.,0
1234,Cleaning service position open. part-time or full-time. overtime available.,0
1235,Looking for warehouse worker. part-time or full-time. paid vacation.,0
1236,Farm work needed immediately. transport provided. available at all times.,1
1237,Hiring customer support. weekly pay. employee discount.,0
1238,Hiring hotel staff. flexible schedule. part-time or full-time.,0
1239,Hiring cleaning service. benefits included. weekly pay.,0
1240,Urgent hiring for travel job. housing provided. must follow strict rules.,1
1241,Barista position open. hourly wage. career growth opportunities.,0
1242,Hiring warehouse worker. paid vacation. health insurance.,0
1243,Delivery driver position open. employee discount. benefits included.,0
1244,Looking for cleaning service. employee discount. part-time or full-time.,0
1245,Looking for delivery driver. hourly wage. flexible schedule.,0
1246,Hiring warehouse worker. training provided. flexible schedule.,0
1247,Looking for cleaning service. health insurance. part-time or full-time.,0
1248,Looking for customer support. health insurance. benefits included.,0
1249,Urgent hiring for cleaning job. stay with employer. no documents needed.,1
1250,Hiring construction worker. flexible schedule. employee discount.,0
1251,Hiring hotel staff. part-time or full-time. legal contract.,0
1252,Hiring warehouse worker. overtime available. legal contract.,0
1253,Looking for cleaning service. benefits included. legal contract.,0
1254,Looking for delivery driver. legal contract. training provided.,0
1255,Construction worker position open. paid vacation. career growth opportunities.,0
1256,Hiring hotel staff. paid vacation. flexible schedule.,0
1257,Warehouse worker position open. weekly pay. flexible schedule.,0
1258,Restaurant work available. work off the books. housing provided.,1
1259,Looking for cleaning service. weekly pay. overtime available.,0
1260,Restaurant work available. must follow strict rules. housing provided.,1
1261,Looking for cleaning service. weekly pay. health insurance.,0
1262,Looking for construction worker. employee discount. benefits included.,0
1263,Customer support position open. employee discount. training provided.,0
1264,Travel job available. strict supervision required. no outside contact.,1
1265,Looking for retail associate. part-time or full-time. employee discount.,0
1266,Looking for construction worker. overtime available. part-time or full-time.,0
1267,Data entry clerk position open. paid vacation. training provided.,0
1268,Hiring barista. training provided. hourly wage.,0
1269,Massage service needed immediately. manager handles payment. work off the books.,1
1270,Cleaning job needed immediately. available at all times. manager handles payment.,1
1271,Looking for data entry clerk. overtime available. paid vacation.,0
1272,Massage service available. no documents needed. strict supervision required.,1
1273,Looking for barista. benefits included. training provided.,0
1274,Looking for barista. hourly wage. training provided.,0
1275,Restaurant server position open. benefits included. overtime available.,0
1276,Hiring restaurant server. career growth opportunities. legal contract.,0
1277,Hiring barista. health insurance. overtime available.,0
1278,Travel job available. no outside contact. cash only.,1
1279,Looking for customer support. training provided. overtime available.,0
1280,Hiring construction worker. overtime available. legal contract.,0
1281,Urgent hiring for travel job. live on site. cash only.,1
1282,Farm work available. strict supervision required. live on site.,1
1283,Looking for customer support. health insurance. flexible schedule.,0
1284,Looking for restaurant server. hourly wage. benefits included.,0
1285,Looking for warehouse worker. career growth opportunities. paid vacation.,0
1286,Cleaning job needed immediately. strict supervision required. live on site.,1
1287,Looking for restaurant server. part-time or full-time. paid vacation.,0
1288,Looking for office assistant. training provided. employee discount.,0
1289,Cleaning job available. housing provided. cash only.,1
1290,Looking for warehouse worker. paid vacation. training provided.,0
1291,Hiring cleaning service. hourly wage. career growth opportunities.,0
